SUMLEV,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,NAME,geoid20,Neighborhood,NeighborhoodGroup
750,003,61000,565200,1,1029,Block 1029,420035652001029,Manchester,Manchester
750,003,61000,565200,1,1030,Block 1030,420035652001030,Manchester,Manchester
750,003,61000,565200,1,1031,Block 1031,420035652001031,Manchester,Manchester
750,003,61000,565200,1,1032,Block 1032,420035652001032,Manchester,Manchester
750,003,61000,565200,1,1033,Block 1033,420035652001033,Manchester,Manchester
750,003,61000,565200,1,1034,Block 1034,420035652001034,Manchester,Manchester
750,003,61000,565200,1,1035,Block 1035,420035652001035,Manchester,Manchester
750,003,61000,565200,1,1036,Block 1036,420035652001036,Manchester,Manchester
750,003,61000,565200,1,1037,Block 1037,420035652001037,Manchester,Manchester
750,003,61000,565200,1,1038,Block 1038,420035652001038,Manchester,Manchester
750,003,61000,565200,1,1039,Block 1039,420035652001039,Manchester,Manchester
750,003,61000,565200,1,1040,Block 1040,420035652001040,Manchester,Manchester
750,003,61000,565200,1,1041,Block 1041,420035652001041,Manchester,Manchester
750,003,61000,565200,1,1042,Block 1042,420035652001042,Manchester,Manchester
750,003,61000,565200,1,1043,Block 1043,420035652001043,Manchester,Manchester
750,003,61000,565200,1,1044,Block 1044,420035652001044,Manchester,Manchester
750,003,61000,565200,2,2000,Block 2000,420035652002000,Manchester,Manchester
750,003,61000,565200,2,2001,Block 2001,420035652002001,Manchester,Manchester
750,003,61000,565200,2,2002,Block 2002,420035652002002,Manchester,Manchester
750,003,61000,565200,2,2003,Block 2003,420035652002003,Manchester,Manchester
750,003,61000,565200,2,2004,Block 2004,420035652002004,Manchester,Manchester
750,003,61000,565200,2,2005,Block 2005,420035652002005,Manchester,Manchester
750,003,61000,565200,2,2006,Block 2006,420035652002006,Manchester,Manchester
750,003,61000,565200,2,2007,Block 2007,420035652002007,Manchester,Manchester
750,003,61000,565200,2,2008,Block 2008,420035652002008,Manchester,Manchester
750,003,61000,565200,2,2009,Block 2009,420035652002009,Manchester,Manchester
750,003,61000,565200,2,2010,Block 2010,420035652002010,Manchester,Manchester
750,003,61000,565200,2,2011,Block 2011,420035652002011,Manchester,Manchester
750,003,61000,565200,2,2012,Block 2012,420035652002012,Manchester,Manchester
750,003,61000,565200,2,2013,Block 2013,420035652002013,Manchester,Manchester
750,003,61000,565200,2,2014,Block 2014,420035652002014,Manchester,Manchester
750,003,61000,565200,2,2015,Block 2015,420035652002015,Manchester,Manchester
750,003,61000,565200,2,2016,Block 2016,420035652002016,Manchester,Manchester
750,003,61000,565200,2,2017,Block 2017,420035652002017,Manchester,Manchester
750,003,61000,565200,2,2018,Block 2018,420035652002018,Manchester,Manchester
750,003,61000,565200,2,2019,Block 2019,420035652002019,Manchester,Manchester
750,003,61000,565200,2,2020,Block 2020,420035652002020,Manchester,Manchester
750,003,61000,565200,2,2021,Block 2021,420035652002021,Manchester,Manchester
750,003,61000,565200,2,2022,Block 2022,420035652002022,Manchester,Manchester
750,003,61000,565200,2,2023,Block 2023,420035652002023,Manchester,Manchester
750,003,61000,565200,2,2024,Block 2024,420035652002024,Manchester,Manchester
750,003,61000,565200,2,2025,Block 2025,420035652002025,Manchester,Manchester
750,003,61000,565200,2,2026,Block 2026,420035652002026,Manchester,Manchester
750,003,61000,565200,2,2027,Block 2027,420035652002027,Manchester,Manchester
750,003,61000,565200,2,2028,Block 2028,420035652002028,Manchester,Manchester
750,003,61000,271600,1,1000,Block 1000,420032716001000,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1001,Block 1001,420032716001001,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1002,Block 1002,420032716001002,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1003,Block 1003,420032716001003,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1004,Block 1004,420032716001004,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1005,Block 1005,420032716001005,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1006,Block 1006,420032716001006,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1007,Block 1007,420032716001007,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1008,Block 1008,420032716001008,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1009,Block 1009,420032716001009,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1010,Block 1010,420032716001010,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1011,Block 1011,420032716001011,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1012,Block 1012,420032716001012,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1013,Block 1013,420032716001013,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1014,Block 1014,420032716001014,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1015,Block 1015,420032716001015,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1016,Block 1016,420032716001016,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,1,1017,Block 1017,420032716001017,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2000,Block 2000,420032716002000,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2001,Block 2001,420032716002001,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2002,Block 2002,420032716002002,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2003,Block 2003,420032716002003,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2004,Block 2004,420032716002004,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2005,Block 2005,420032716002005,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2006,Block 2006,420032716002006,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2007,Block 2007,420032716002007,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2008,Block 2008,420032716002008,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2009,Block 2009,420032716002009,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2010,Block 2010,420032716002010,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2011,Block 2011,420032716002011,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2012,Block 2012,420032716002012,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2013,Block 2013,420032716002013,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2014,Block 2014,420032716002014,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2015,Block 2015,420032716002015,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2016,Block 2016,420032716002016,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2017,Block 2017,420032716002017,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2018,Block 2018,420032716002018,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2019,Block 2019,420032716002019,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2020,Block 2020,420032716002020,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2021,Block 2021,420032716002021,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2022,Block 2022,420032716002022,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2023,Block 2023,420032716002023,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2024,Block 2024,420032716002024,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2025,Block 2025,420032716002025,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2026,Block 2026,420032716002026,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2027,Block 2027,420032716002027,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2028,Block 2028,420032716002028,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2029,Block 2029,420032716002029,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2030,Block 2030,420032716002030,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2031,Block 2031,420032716002031,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2032,Block 2032,420032716002032,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2033,Block 2033,420032716002033,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2034,Block 2034,420032716002034,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2035,Block 2035,420032716002035,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,2,2036,Block 2036,420032716002036,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3000,Block 3000,420032716003000,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3001,Block 3001,420032716003001,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3002,Block 3002,420032716003002,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3003,Block 3003,420032716003003,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3004,Block 3004,420032716003004,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3005,Block 3005,420032716003005,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3006,Block 3006,420032716003006,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3007,Block 3007,420032716003007,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3008,Block 3008,420032716003008,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3009,Block 3009,420032716003009,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3010,Block 3010,420032716003010,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3011,Block 3011,420032716003011,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3012,Block 3012,420032716003012,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3013,Block 3013,420032716003013,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3014,Block 3014,420032716003014,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3015,Block 3015,420032716003015,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3016,Block 3016,420032716003016,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3017,Block 3017,420032716003017,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3018,Block 3018,420032716003018,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3019,Block 3019,420032716003019,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3020,Block 3020,420032716003020,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3021,Block 3021,420032716003021,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3022,Block 3022,420032716003022,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,3,3023,Block 3023,420032716003023,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4000,Block 4000,420032716004000,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4001,Block 4001,420032716004001,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4002,Block 4002,420032716004002,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4003,Block 4003,420032716004003,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4004,Block 4004,420032716004004,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4005,Block 4005,420032716004005,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4006,Block 4006,420032716004006,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4007,Block 4007,420032716004007,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4008,Block 4008,420032716004008,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4009,Block 4009,420032716004009,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4010,Block 4010,420032716004010,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4011,Block 4011,420032716004011,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4012,Block 4012,420032716004012,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4013,Block 4013,420032716004013,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4014,Block 4014,420032716004014,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4015,Block 4015,420032716004015,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4016,Block 4016,420032716004016,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4017,Block 4017,420032716004017,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,271600,4,4018,Block 4018,420032716004018,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1001,Block 1001,420039809001001,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1002,Block 1002,420039809001002,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1003,Block 1003,420039809001003,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1004,Block 1004,420039809001004,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1005,Block 1005,420039809001005,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1006,Block 1006,420039809001006,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1007,Block 1007,420039809001007,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1008,Block 1008,420039809001008,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1009,Block 1009,420039809001009,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1010,Block 1010,420039809001010,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1011,Block 1011,420039809001011,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1012,Block 1012,420039809001012,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1013,Block 1013,420039809001013,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1014,Block 1014,420039809001014,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1015,Block 1015,420039809001015,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1016,Block 1016,420039809001016,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1017,Block 1017,420039809001017,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1018,Block 1018,420039809001018,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1019,Block 1019,420039809001019,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1020,Block 1020,420039809001020,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1021,Block 1021,420039809001021,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1022,Block 1022,420039809001022,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1023,Block 1023,420039809001023,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1024,Block 1024,420039809001024,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1025,Block 1025,420039809001025,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1026,Block 1026,420039809001026,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1027,Block 1027,420039809001027,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1028,Block 1028,420039809001028,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1029,Block 1029,420039809001029,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1030,Block 1030,420039809001030,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1031,Block 1031,420039809001031,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,980900,1,1032,Block 1032,420039809001032,Marshall-Shadeland,Marshall-Shadeland
750,003,61000,050100,1,1000,Block 1000,420030501001000,Middle Hill,Middle Hill
750,003,61000,050100,1,1001,Block 1001,420030501001001,Middle Hill,Middle Hill
750,003,61000,050100,1,1002,Block 1002,420030501001002,Middle Hill,Middle Hill
750,003,61000,050100,1,1003,Block 1003,420030501001003,Middle Hill,Middle Hill
750,003,61000,050100,1,1004,Block 1004,420030501001004,Middle Hill,Middle Hill
750,003,61000,050100,1,1005,Block 1005,420030501001005,Middle Hill,Middle Hill
750,003,61000,050100,1,1006,Block 1006,420030501001006,Middle Hill,Middle Hill
750,003,61000,050100,1,1007,Block 1007,420030501001007,Middle Hill,Middle Hill
750,003,61000,050100,1,1008,Block 1008,420030501001008,Middle Hill,Middle Hill
750,003,61000,050100,1,1009,Block 1009,420030501001009,Middle Hill,Middle Hill
750,003,61000,050100,1,1010,Block 1010,420030501001010,Middle Hill,Middle Hill
750,003,61000,050100,1,1011,Block 1011,420030501001011,Middle Hill,Middle Hill
750,003,61000,050100,1,1012,Block 1012,420030501001012,Middle Hill,Middle Hill
750,003,61000,050100,1,1013,Block 1013,420030501001013,Middle Hill,Middle Hill
750,003,61000,050100,1,1014,Block 1014,420030501001014,Middle Hill,Middle Hill
750,003,61000,050100,1,1015,Block 1015,420030501001015,Middle Hill,Middle Hill
750,003,61000,050100,1,1016,Block 1016,420030501001016,Middle Hill,Middle Hill
750,003,61000,050100,1,1017,Block 1017,420030501001017,Middle Hill,Middle Hill
750,003,61000,050100,1,1018,Block 1018,420030501001018,Middle Hill,Middle Hill
750,003,61000,050100,1,1019,Block 1019,420030501001019,Middle Hill,Middle Hill
750,003,61000,050100,1,1020,Block 1020,420030501001020,Middle Hill,Middle Hill
750,003,61000,050100,1,1021,Block 1021,420030501001021,Middle Hill,Middle Hill
750,003,61000,050100,1,1022,Block 1022,420030501001022,Middle Hill,Middle Hill
750,003,61000,050100,1,1023,Block 1023,420030501001023,Middle Hill,Middle Hill
750,003,61000,050100,1,1024,Block 1024,420030501001024,Middle Hill,Middle Hill
750,003,61000,050100,1,1025,Block 1025,420030501001025,Middle Hill,Middle Hill
750,003,61000,050100,1,1026,Block 1026,420030501001026,Middle Hill,Middle Hill
750,003,61000,050100,1,1027,Block 1027,420030501001027,Middle Hill,Middle Hill
750,003,61000,050100,1,1028,Block 1028,420030501001028,Middle Hill,Middle Hill
750,003,61000,050100,1,1029,Block 1029,420030501001029,Middle Hill,Middle Hill
750,003,61000,050100,1,1030,Block 1030,420030501001030,Middle Hill,Middle Hill
750,003,61000,050100,1,1031,Block 1031,420030501001031,Middle Hill,Middle Hill
750,003,61000,050100,1,1032,Block 1032,420030501001032,Middle Hill,Middle Hill
750,003,61000,050100,1,1033,Block 1033,420030501001033,Middle Hill,Middle Hill
750,003,61000,050100,1,1034,Block 1034,420030501001034,Middle Hill,Middle Hill
750,003,61000,050100,1,1035,Block 1035,420030501001035,Middle Hill,Middle Hill
750,003,61000,050100,1,1036,Block 1036,420030501001036,Middle Hill,Middle Hill
750,003,61000,050100,1,1037,Block 1037,420030501001037,Middle Hill,Middle Hill
750,003,61000,050100,1,1038,Block 1038,420030501001038,Middle Hill,Middle Hill
750,003,61000,050100,1,1039,Block 1039,420030501001039,Middle Hill,Middle Hill
750,003,61000,050100,2,2000,Block 2000,420030501002000,Middle Hill,Middle Hill
750,003,61000,050100,2,2001,Block 2001,420030501002001,Middle Hill,Middle Hill
750,003,61000,050100,2,2002,Block 2002,420030501002002,Middle Hill,Middle Hill
750,003,61000,050100,2,2003,Block 2003,420030501002003,Middle Hill,Middle Hill
750,003,61000,050100,2,2004,Block 2004,420030501002004,Middle Hill,Middle Hill
750,003,61000,050100,2,2005,Block 2005,420030501002005,Middle Hill,Middle Hill
750,003,61000,050100,2,2006,Block 2006,420030501002006,Middle Hill,Middle Hill
750,003,61000,050100,2,2007,Block 2007,420030501002007,Middle Hill,Middle Hill
750,003,61000,050100,2,2008,Block 2008,420030501002008,Middle Hill,Middle Hill
750,003,61000,050100,2,2009,Block 2009,420030501002009,Middle Hill,Middle Hill
750,003,61000,050100,2,2010,Block 2010,420030501002010,Middle Hill,Middle Hill
750,003,61000,050100,2,2011,Block 2011,420030501002011,Middle Hill,Middle Hill
750,003,61000,050100,2,2012,Block 2012,420030501002012,Middle Hill,Middle Hill
750,003,61000,050100,2,2013,Block 2013,420030501002013,Middle Hill,Middle Hill
750,003,61000,050100,2,2014,Block 2014,420030501002014,Middle Hill,Middle Hill
750,003,61000,050100,2,2015,Block 2015,420030501002015,Middle Hill,Middle Hill
750,003,61000,050100,2,2016,Block 2016,420030501002016,Middle Hill,Middle Hill
750,003,61000,050100,2,2017,Block 2017,420030501002017,Middle Hill,Middle Hill
750,003,61000,050100,2,2018,Block 2018,420030501002018,Middle Hill,Middle Hill
750,003,61000,050100,2,2019,Block 2019,420030501002019,Middle Hill,Middle Hill
750,003,61000,050100,2,2020,Block 2020,420030501002020,Middle Hill,Middle Hill
750,003,61000,050100,2,2021,Block 2021,420030501002021,Middle Hill,Middle Hill
750,003,61000,050100,2,2022,Block 2022,420030501002022,Middle Hill,Middle Hill
750,003,61000,050100,2,2023,Block 2023,420030501002023,Middle Hill,Middle Hill
750,003,61000,050100,2,2024,Block 2024,420030501002024,Middle Hill,Middle Hill
750,003,61000,050100,2,2025,Block 2025,420030501002025,Middle Hill,Middle Hill
750,003,61000,050100,2,2026,Block 2026,420030501002026,Middle Hill,Middle Hill
750,003,61000,050100,2,2027,Block 2027,420030501002027,Middle Hill,Middle Hill
750,003,61000,050100,2,2028,Block 2028,420030501002028,Middle Hill,Middle Hill
750,003,61000,050100,2,2029,Block 2029,420030501002029,Middle Hill,Middle Hill
750,003,61000,050100,2,2030,Block 2030,420030501002030,Middle Hill,Middle Hill
750,003,61000,050100,2,2031,Block 2031,420030501002031,Middle Hill,Middle Hill
750,003,61000,050100,2,2032,Block 2032,420030501002032,Middle Hill,Middle Hill
750,003,61000,050100,2,2033,Block 2033,420030501002033,Middle Hill,Middle Hill
750,003,61000,050100,2,2034,Block 2034,420030501002034,Middle Hill,Middle Hill
750,003,61000,050100,2,2035,Block 2035,420030501002035,Middle Hill,Middle Hill
750,003,61000,050100,2,2036,Block 2036,420030501002036,Middle Hill,Middle Hill
750,003,61000,050100,2,2037,Block 2037,420030501002037,Middle Hill,Middle Hill
750,003,61000,050100,2,2038,Block 2038,420030501002038,Middle Hill,Middle Hill
750,003,61000,050100,2,2039,Block 2039,420030501002039,Middle Hill,Middle Hill
750,003,61000,050100,2,2040,Block 2040,420030501002040,Middle Hill,Middle Hill
750,003,61000,101400,1,1000,Block 1000,420031014001000,Morningside,Morningside
750,003,61000,101400,1,1001,Block 1001,420031014001001,Morningside,Morningside
750,003,61000,101400,1,1002,Block 1002,420031014001002,Morningside,Morningside
750,003,61000,101400,1,1003,Block 1003,420031014001003,Morningside,Morningside
750,003,61000,101400,1,1004,Block 1004,420031014001004,Morningside,Morningside
750,003,61000,101400,1,1005,Block 1005,420031014001005,Morningside,Morningside
750,003,61000,101400,1,1006,Block 1006,420031014001006,Morningside,Morningside
750,003,61000,101400,1,1007,Block 1007,420031014001007,Morningside,Morningside
750,003,61000,101400,1,1008,Block 1008,420031014001008,Morningside,Morningside
750,003,61000,101400,1,1009,Block 1009,420031014001009,Morningside,Morningside
750,003,61000,101400,1,1010,Block 1010,420031014001010,Morningside,Morningside
750,003,61000,101400,1,1011,Block 1011,420031014001011,Morningside,Morningside
750,003,61000,101400,1,1012,Block 1012,420031014001012,Morningside,Morningside
750,003,61000,101400,1,1013,Block 1013,420031014001013,Morningside,Morningside
750,003,61000,101400,1,1014,Block 1014,420031014001014,Morningside,Morningside
750,003,61000,101400,1,1015,Block 1015,420031014001015,Morningside,Morningside
750,003,61000,101400,1,1016,Block 1016,420031014001016,Morningside,Morningside
750,003,61000,101400,1,1017,Block 1017,420031014001017,Morningside,Morningside
750,003,61000,101400,1,1018,Block 1018,420031014001018,Morningside,Morningside
750,003,61000,101400,1,1019,Block 1019,420031014001019,Morningside,Morningside
750,003,61000,101400,1,1020,Block 1020,420031014001020,Morningside,Morningside
750,003,61000,101400,1,1021,Block 1021,420031014001021,Morningside,Morningside
750,003,61000,101400,1,1022,Block 1022,420031014001022,Morningside,Morningside
750,003,61000,101400,1,1023,Block 1023,420031014001023,Morningside,Morningside
750,003,61000,101400,1,1024,Block 1024,420031014001024,Morningside,Morningside
750,003,61000,101400,1,1025,Block 1025,420031014001025,Morningside,Morningside
750,003,61000,101400,1,1026,Block 1026,420031014001026,Morningside,Morningside
750,003,61000,101400,1,1027,Block 1027,420031014001027,Morningside,Morningside
750,003,61000,101400,1,1028,Block 1028,420031014001028,Morningside,Morningside
750,003,61000,101400,1,1029,Block 1029,420031014001029,Morningside,Morningside
750,003,61000,101400,1,1030,Block 1030,420031014001030,Morningside,Morningside
750,003,61000,101400,1,1032,Block 1032,420031014001032,Morningside,Morningside
750,003,61000,101400,1,1033,Block 1033,420031014001033,Morningside,Morningside
750,003,61000,101400,1,1034,Block 1034,420031014001034,Morningside,Morningside
750,003,61000,101400,1,1035,Block 1035,420031014001035,Morningside,Morningside
750,003,61000,101400,1,1036,Block 1036,420031014001036,Morningside,Morningside
750,003,61000,101400,1,1037,Block 1037,420031014001037,Morningside,Morningside
750,003,61000,101400,2,2000,Block 2000,420031014002000,Morningside,Morningside
750,003,61000,101400,2,2001,Block 2001,420031014002001,Morningside,Morningside
750,003,61000,101400,2,2002,Block 2002,420031014002002,Morningside,Morningside
750,003,61000,101400,2,2003,Block 2003,420031014002003,Morningside,Morningside
750,003,61000,101400,2,2004,Block 2004,420031014002004,Morningside,Morningside
750,003,61000,101400,2,2005,Block 2005,420031014002005,Morningside,Morningside
750,003,61000,101400,2,2006,Block 2006,420031014002006,Morningside,Morningside
750,003,61000,101400,2,2007,Block 2007,420031014002007,Morningside,Morningside
750,003,61000,101400,2,2008,Block 2008,420031014002008,Morningside,Morningside
750,003,61000,101400,2,2009,Block 2009,420031014002009,Morningside,Morningside
750,003,61000,101400,2,2010,Block 2010,420031014002010,Morningside,Morningside
750,003,61000,101400,2,2011,Block 2011,420031014002011,Morningside,Morningside
750,003,61000,101400,3,3000,Block 3000,420031014003000,Morningside,Morningside
750,003,61000,101400,3,3001,Block 3001,420031014003001,Morningside,Morningside
750,003,61000,101400,3,3002,Block 3002,420031014003002,Morningside,Morningside
750,003,61000,101400,3,3003,Block 3003,420031014003003,Morningside,Morningside
750,003,61000,101400,3,3004,Block 3004,420031014003004,Morningside,Morningside
750,003,61000,101400,3,3005,Block 3005,420031014003005,Morningside,Morningside
750,003,61000,101400,3,3006,Block 3006,420031014003006,Morningside,Morningside
750,003,61000,101400,3,3007,Block 3007,420031014003007,Morningside,Morningside
750,003,61000,101400,3,3008,Block 3008,420031014003008,Morningside,Morningside
750,003,61000,101400,3,3009,Block 3009,420031014003009,Morningside,Morningside
750,003,61000,101400,3,3010,Block 3010,420031014003010,Morningside,Morningside
750,003,61000,101400,3,3011,Block 3011,420031014003011,Morningside,Morningside
750,003,61000,101400,3,3012,Block 3012,420031014003012,Morningside,Morningside
750,003,61000,101400,3,3013,Block 3013,420031014003013,Morningside,Morningside
750,003,61000,101400,3,3014,Block 3014,420031014003014,Morningside,Morningside
750,003,61000,101400,3,3015,Block 3015,420031014003015,Morningside,Morningside
750,003,61000,101400,3,3016,Block 3016,420031014003016,Morningside,Morningside
750,003,61000,101400,3,3017,Block 3017,420031014003017,Morningside,Morningside
750,003,61000,101400,3,3018,Block 3018,420031014003018,Morningside,Morningside
750,003,61000,101400,3,3019,Block 3019,420031014003019,Morningside,Morningside
